Gene Information					FPKM					
Track_id	Gene_Name	Locus	Strand	Gene_Type	S1	S2	S3	S4	S5	S6
ENSSSCG00000000547	MRPS35	chr5:45973693-46030453	-	protein_coding	8.007323687	5.463908679	4.73191545	6.669099933	7.32420363	8.268397739
ENSSSCG00000000549	PPFIBP1	chr5:46031400-46222838	-	protein_coding	41.48097722	40.75119756	43.59554567	43.95476376	71.34576115	42.23462117
ENSSSCG00000000553	TM7SF3	chr5:46740949-46784194	+	protein_coding	5.577608	5.039523	5.558224	4.485382	4.334171	6.094369
ENSSSCG00000000554	FGFR1OP2	chr5:46794109-46824153	-	protein_coding	1.661163159	2.470618897	2.340369922	2.430934953	2.480668511	2.526366079
ENSSSCG00000000555	ITPR2	chr5:46935932-47464125	+	protein_coding	8.837862507	10.04295221	9.204102573	11.81522311	10.4747717	11.18003763
ENSSSCG00000000559	RASSF8	chr5:47729751-47847454	-	protein_coding	4.157565	5.042039	4.17462	6.308877	5.031026	5.323535
ENSSSCG00000000563	IRAG2	chr5:48648986-48766390	-	protein_coding	0.33959499	0.586988933	0.56261398	0.567122119	0.70066615	0.718410809
ENSSSCG00000000567	SOX5	chr5:49160723-50161570	+	protein_coding	1.610713634	2.255040947	1.884732265	3.182637012	2.25854188	2.565390014
ENSSSCG00000000570	C2CD5	chr5:51040514-51132288	+	protein_coding	10.77045101	9.113180575	10.14414958	11.49606455	10.78256342	9.503889541
ENSSSCG00000000571	ABCC9	chr5:51536526-51673583	+	protein_coding	28.89675147	30.8019544	29.86095088	29.88926007	28.59789818	33.35241951
ENSSSCG00000000573	KCNJ8	chr5:51537774-51703817	+	protein_coding	14.271534	11.87166	13.046805	11.434381	15.655766	15.43023
ENSSSCG00000000576	-	chr5:51810943-51831217	+	protein_coding	887.255249	964.547791	850.773438	1099.359131	669.110596	1115.30542
ENSSSCG00000000579	GOLT1B	chr5:51920398-51953316	-	protein_coding	1.116208077	1.354019227	1.378808314	1.73062007	1.093320474	1.356492695
ENSSSCG00000000580	RECQL	chr5:51953184-52003742	+	protein_coding	0.971731637	0.972104766	1.099035319	1.371080077	1.078259809	1.266474002
ENSSSCG00000000583	PYROXD1	chr5:51992437-52020816	-	protein_coding	1.647069	1.466728	1.433111	1.882196	2.143865	1.661993
ENSSSCG00000000587	AEBP2	chr5:53441484-53691547	-	protein_coding	4.046433112	4.109621135	3.716528025	5.169296554	4.384082917	4.714885515
ENSSSCG00000000588	PLEKHA5	chr5:53760818-54017186	-	protein_coding	5.506250175	5.480639157	3.925420248	5.747661708	5.373331104	4.962633038
ENSSSCG00000000599	DERA	chr5:56590978-56706458	-	protein_coding	0.829582713	0.909215807	0.792298607	0.744103584	0.805151144	0.829846544
ENSSSCG00000000600	EPS8	chr5:56817606-57005114	+	protein_coding	5.247119022	6.028451429	6.561316035	6.80973095	7.055157472	5.719914553
ENSSSCG00000000602	RERG	chr5:57349377-57462805	+	protein_coding	1.437465	2.25601623	1.646708	1.995617732	1.821337	2.011385
ENSSSCG00000000607	ART4	chr5:57708897-57735586	+	protein_coding	4.717171638	2.965922672	4.673287525	3.944185688	4.671135728	1.988295179
ENSSSCG00000000611	-	chr5:57750015-57768498	+	protein_coding	14.953716	14.957626	14.270435	17.086836	17.429815	14.203708
ENSSSCG00000000612	ATF7IP	chr5:58022740-58150185	-	protein_coding	5.947262585	6.483273	7.010356726	5.919671695	7.563456823	6.694063686
ENSSSCG00000000619	FAM234B	chr5:59413042-59491536	-	protein_coding	2.648279	2.428819	2.289571	2.101972	1.948428	2.374912
ENSSSCG00000000625	LRP6	chr5:60149028-60314689	+	protein_coding	14.391614	17.726641	15.863745	19.831448	16.223574	18.509869
ENSSSCG00000000633	YBX3	chr5:61337863-61361280	+	protein_coding	450.9188885	725.2663645	623.3252702	576.260012	1072.638932	642.3436087
ENSSSCG00000000635	MAGOHB	chr5:61425829-61433949	+	protein_coding	3.53957	3.364323	5.135578	4.819497	4.212517	3.847265
ENSSSCG00000000645	GABARAPL1	chr5:61757488-61767593	-	protein_coding	128.679642	138.249664	120.357506	111.084595	101.336159	96.005127
ENSSSCG00000000647	OLR1	chr5:61799286-61810624	+	protein_coding	5.033628	6.160372	8.523911	10.128228	6.538882	12.573234
ENSSSCG00000000649	CLEC1A	chr5:61849135-61876044	+	protein_coding	0.663893	1.601267	1.540014	1.264727	1.293845	1.929436
ENSSSCG00000000656	CLEC2B	chr5:61996760-62018895	+	protein_coding	3.463854	2.343711	4.492218	2.019415	0.993586	2.470588
ENSSSCG00000000657	-	chr5:62187297-62226133	-	protein_coding	7.37640711	11.09393135	11.70085231	8.271056611	8.655340346	12.71264467
ENSSSCG00000000660	A2M	chr5:62438017-62485537	+	protein_coding	6.659001338	9.413920126	20.91826015	9.263544653	5.3240105	12.12897009
ENSSSCG00000000661	PHC1	chr5:62557756-62580651	-	protein_coding	9.617912734	9.465526624	8.257605695	8.647267622	10.51950719	8.322754166
ENSSSCG00000000681	P3H3	chr5:63871508-63884835	-	protein_coding	7.493032	5.335068	5.567769	6.380695	4.83771	5.345716
ENSSSCG00000000682	GNB3	chr5:63863661-63870433	-	protein_coding	31.577126	14.982578	20.941299	15.108515	7.381065	8.737218
ENSSSCG00000000684	USP5	chr5:63843742-63858751	-	protein_coding	17.31541595	16.76594624	18.19331385	14.8680871	20.54451839	15.34675838
ENSSSCG00000000685	TPI1	chr5:63837506-63843137	-	protein_coding	215.9125994	211.3310143	231.9279702	146.2051096	156.2839792	164.4657753
ENSSSCG00000000690	MLF2	chr5:63951676-64009668	+	protein_coding	67.60619442	70.6978993	66.44954422	60.7658718	55.1440949	62.6044481
ENSSSCG00000000691	COPS7A	chr5:63957064-63977377	-	protein_coding	4.213781605	10.09718359	10.2692422	3.134968308	9.206500077	4.300320966
ENSSSCG00000000693	NCAPD2	chr5:64136505-64167410	-	protein_coding	1.659546461	1.803333733	2.532337005	1.782591684	1.911502131	1.974443235
ENSSSCG00000000694	GAPDH	chr5:64129680-64133991	-	protein_coding	2271.718999	2419.938677	2231.414901	1776.261294	2310.567094	2137.072941
ENSSSCG00000000695	IFFO1	chr5:64116150-64129274	+	protein_coding	3.40861233	4.061811153	4.731733716	5.024841632	3.74172041	3.627517181
ENSSSCG00000000696	-	chr5:64105223-64115463	+	protein_coding	7.645829	6.728963	6.786819	6.192208	6.930422	5.827315
ENSSSCG00000000697	-	chr5:64072697-64105198	+	protein_coding	41.413673	37.376225	40.178799	44.914467	37.699074	39.289284
ENSSSCG00000000700	ACRBP	chr5:64027876-64047847	+	protein_coding	4.59586	3.067064	3.840339	3.775162	1.817016	2.393981
ENSSSCG00000000702	ZNF384	chr5:64003216-64025798	+	protein_coding	10.31646469	11.44202032	9.554241971	11.021205	10.68928919	10.36835941
ENSSSCG00000000703	-	chr5:64181831-64188275	+	protein_coding	0.466928151	0.897136627	1.060266464	0.982768148	0.819861657	0.318998854
ENSSSCG00000000704	TAPBPL	chr5:64188187-64202324	-	protein_coding	5.939525343	4.198314922	4.202795946	3.253434406	4.819183626	4.128056268
ENSSSCG00000000705	CD27	chr5:64188183-64202613	-	protein_coding	0.797956	0.439434	1.388582	0.292466	0.745071	0.959792
ENSSSCG00000000706	LTBR	chr5:64270310-64287523	-	protein_coding	15.20988283	17.80614274	15.41543301	12.93608989	12.87394711	15.01691509
ENSSSCG00000000708	TNFRSF1A	chr5:64319073-64331909	+	protein_coding	21.28719329	26.68905637	30.35530369	27.77765123	20.27783184	24.58925689
ENSSSCG00000000712	VWF	chr5:64519186-65002098	+	protein_coding	37.17472845	49.41927114	45.45154543	31.70639912	26.99885685	34.45525397
ENSSSCG00000000719	NDUFA9	chr5:65759160-65788646	-	protein_coding	67.96086242	87.92960446	91.70998695	81.82817268	85.28865573	88.75307647
ENSSSCG00000000720	AKAP3	chr5:65656289-65842142	+	protein_coding	0.667584164	0.806695457	0.841861433	0.721528388	0.746361771	0.760001748
ENSSSCG00000000722	RAD51AP1	chr5:65872281-65897215	-	protein_coding	0.476513037	0.348602086	0.366579681	0.677240428	0.474112436	0.467426457
ENSSSCG00000000723	C12orf4	chr5:65897541-65944185	+	protein_coding	2.813131	2.03349	2.392162	2.303378	2.648257	3.138812
ENSSSCG00000000728	PARP11	chr5:66443532-66505869	+	protein_coding	1.593401184	1.151715087	0.948331925	1.139075505	0.743546264	1.006158816
ENSSSCG00000000730	PRMT8	chr5:66665263-66838922	-	protein_coding	2.402317611	0.982206366	2.462671228	2.47108427	2.275845577	2.468086236
ENSSSCG00000000732	CRACR2A	chr5:66443491-66661654	+	protein_coding	1.143819174	1.396236659	2.740603265	1.332723898	1.262402096	1.41626941
ENSSSCG00000000734	TSPAN11	chr5:66852873-66911573	+	protein_coding	7.885297286	7.843480635	8.933064603	5.004874221	5.258653767	10.53241575
ENSSSCG00000000735	TSPAN9	chr5:66913769-67106233	-	protein_coding	28.75422694	25.64467004	29.57696985	29.93083709	17.02613873	9.2119538
ENSSSCG00000000736	TEAD4	chr5:67118289-67194343	-	protein_coding	2.818907244	4.357645678	3.007093832	3.813516017	2.93348449	4.288020574
ENSSSCG00000000737	TULP3	chr5:67199446-67238324	-	protein_coding	1.786541202	1.66689136	1.632782306	1.672113205	1.651119263	2.034829919
ENSSSCG00000000738	RHNO1	chr5:67239200-67246124	-	protein_coding	2.976522	2.115687	2.609866	2.209689	2.643288	2.54688
ENSSSCG00000000741	NRIP2	chr5:67281108-67291524	+	protein_coding	1.315478	1.160527	1.056401	1.821444	0.875051	1.72905
ENSSSCG00000000742	ITFG2	chr5:67291771-67305758	-	protein_coding	4.962779086	4.064414448	3.483633348	3.661167212	2.872823835	3.431504693
ENSSSCG00000000743	FKBP4	chr5:67313475-67322029	-	protein_coding	94.508942	100.365044	77.641983	72.501228	103.18058	73.8769
ENSSSCG00000000745	DDX11	chr5:67321132-67397111	+	protein_coding	0.731593957	0.649368861	0.997518845	0.672085647	0.637591264	0.709465809
ENSSSCG00000000746	WASHC1	chr5:67391277-67412434	-	protein_coding	4.538989374	4.060403119	4.444315774	4.139081816	3.881908597	3.849295915
ENSSSCG00000000753	WNK1	chr5:68001104-68140757	+	protein_coding	53.208359	49.34491	62.989609	49.134827	46.938633	55.623238
ENSSSCG00000000754	RAD52	chr5:68133699-68223662	-	protein_coding	2.517906982	2.180360033	2.639092531	2.33997132	2.225169613	2.320189867
ENSSSCG00000000755	ERC1	chr5:68223389-68608703	+	protein_coding	10.07594659	9.503959475	9.929709122	8.749040632	9.774042361	11.28124319
ENSSSCG00000000757	ADIPOR2	chr5:68755811-68807235	+	protein_coding	30.71051	28.969206	26.710863	22.28554	48.227432	23.061749
ENSSSCG00000000759	WNT5B	chr5:68627151-68731935	+	protein_coding	3.891142	0.834243	1.531631	1.479533	3.358908	5.092439
ENSSSCG00000000764	HDHD5	chr5:69500285-69512611	-	protein_coding	7.591963919	7.061608113	6.880701806	5.194573035	5.782136689	5.93334213
ENSSSCG00000000765	IL17RA	chr5:69461290-69480112	+	protein_coding	7.323735429	7.25641027	7.50922328	6.266922713	6.237363688	8.464454409
ENSSSCG00000000766	CECR2	chr5:69621759-69744436	+	protein_coding	6.482338865	5.042030905	5.446339609	4.429234695	4.760003099	4.188164066
ENSSSCG00000000767	-	chr5:69747700-69771990	-	protein_coding	11.342401	12.308493	13.184512	10.321065	13.047661	11.986152
ENSSSCG00000000769	BID	chr5:69849002-69875853	-	protein_coding	0.83197638	0.46776723	0.808277077	0.560218303	0.662169648	0.788147728
ENSSSCG00000000770	MICAL3	chr5:69887884-70133277	-	protein_coding	22.28711348	20.93152447	21.63095289	21.86845326	21.19890212	17.58171804
ENSSSCG00000000774	USP18	chr5:70183308-70227990	+	protein_coding	1.058204434	1.159134044	1.19008028	1.132631118	0.987969827	1.121696083
ENSSSCG00000000779	KIF21A	chr5:70888999-71029809	-	protein_coding	2.756961193	1.572895743	2.810020505	2.026408163	2.393333116	1.952816064
ENSSSCG00000000783	SLC2A13	chr5:71299320-71673831	-	protein_coding	1.086385	0.50504	0.727673	0.546272	0.805529	0.91009
ENSSSCG00000000784	LRRK2	chr5:71800240-71944938	+	protein_coding	4.284958	4.32497	4.252106	5.050522	5.202905	5.917576
ENSSSCG00000000793	PPHLN1	chr5:73496820-73709342	+	protein_coding	3.232990159	3.307064025	2.478055509	3.043094512	2.419758741	4.058962155
ENSSSCG00000000795	ADAMTS20	chr5:74502099-74672737	-	protein_coding	0.670730664	0.09409246	1.331079725	0.200611936	0.194083654	0.15242052
ENSSSCG00000000798	TWF1	chr5:74868585-74893713	-	protein_coding	2.125970656	3.386140109	2.554409448	2.740495822	2.773042752	3.159519
ENSSSCG00000000799	IRAK4	chr5:74834600-74882163	+	protein_coding	0.717158253	0.935628027	0.897023369	1.156295019	0.80191761	0.893151871
ENSSSCG00000000802	NELL2	chr5:75505098-75893454	-	protein_coding	0.127175883	0.780293852	3.075075198	0.817697799	0.074685464	0.867777803
ENSSSCG00000000804	ANO6	chr5:76113243-76337073	+	protein_coding	2.938829605	4.287541594	3.977096512	6.263765883	4.593311951	4.185491682
ENSSSCG00000000806	SCAF11	chr5:76808981-76876623	-	protein_coding	6.8185177	7.883724113	6.871583242	8.125419064	7.62609154	7.167000197
ENSSSCG00000000808	SLC38A2	chr5:77113493-77127650	-	protein_coding	28.763737	36.581837	31.242598	36.508373	23.755974	37.484764
ENSSSCG00000000810	AMIGO2	chr5:77642193-77645754	-	protein_coding	1.339262	1.69484	2.507691	0.797303	0.811944	0.738329
ENSSSCG00000000811	PCED1B	chr5:77645175-77795179	+	protein_coding	1.317878782	1.860670523	2.482625498	2.36179049	0.740994901	1.964585817
ENSSSCG00000000816	SENP1	chr5:78423383-78476195	-	protein_coding	2.672286	2.745367806	2.109761663	2.579544969	2.530360265	2.919131284
ENSSSCG00000000837	CHST11	chr5:79787995-80067816	-	protein_coding	0.394733736	0.262216738	0.481659857	0.522251901	0.646677614	0.575015765
ENSSSCG00000000838	SLC41A2	chr5:79593915-79720895	+	protein_coding	0.265823	0.33366	0.468861	0.54038	0.524528	0.490167
ENSSSCG00000000839	ALDH1L2	chr5:79492732-79558701	+	protein_coding	3.49231	2.941382	4.841063	3.805705	3.461559	5.494377
ENSSSCG00000000840	WASHC4	chr5:79417130-79474609	-	protein_coding	4.643862772	5.780838897	5.81832962	4.962300805	5.079379229	5.176951626
ENSSSCG00000000841	APPL2	chr5:79356047-79412233	+	protein_coding	10.44772477	9.464872335	8.626635787	8.675775496	9.567771631	11.50517344
ENSSSCG00000000842	KANSL2	chr5:79281588-79314995	-	protein_coding	4.906462815	4.750127247	4.405158662	4.632613361	4.218970169	4.403880378
ENSSSCG00000000843	TXNRD1	chr5:80168523-80288075	-	protein_coding	10.76248523	10.1634453	15.26926746	14.394769	11.12123053	11.15942421
ENSSSCG00000000844	NFYB	chr5:80334747-80353772	+	protein_coding	1.517869998	1.838336433	1.532972621	2.043445459	1.64655919	1.789078551
ENSSSCG00000000846	HCFC2	chr5:80370426-80409786	-	protein_coding	3.114068256	3.654762722	3.298051294	4.311636713	3.405611577	3.57206952
ENSSSCG00000000847	TDG	chr5:80473233-80492287	-	protein_coding	1.802503339	2.039824611	1.517825739	2.44899759	1.727547408	2.115768329
ENSSSCG00000000848	GLT8D2	chr5:80410372-80473282	+	protein_coding	1.358898	1.515477	2.444964	2.282901	2.091908	2.17595
ENSSSCG00000000849	HSP90B1	chr5:80511507-80531005	-	protein_coding	95.45461137	88.18118029	83.4870089	93.93631201	84.46955061	80.11052345
ENSSSCG00000000853	NT5DC3	chr5:80644245-80692941	+	protein_coding	2.040495273	2.600145631	1.397004042	1.887783692	1.704461382	1.722840407
ENSSSCG00000000856	PAH	chr5:81236096-81463452	+	protein_coding	4.557330814	5.997367982	5.720600932	2.87616067	7.605945762	6.150512187
ENSSSCG00000000857	IGF1	chr5:81775970-81848037	+	protein_coding	1.743118626	1.047782917	1.035267424	2.266882592	1.734676131	1.569649613
ENSSSCG00000000860	NUP37	chr5:82091517-82145556	+	protein_coding	1.294097	1.478304	1.362537	1.278077	1.155202	1.461148
ENSSSCG00000000862	GNPTAB	chr5:82361871-82460814	+	protein_coding	2.68495254	2.976462002	3.184159581	2.759993493	3.592796763	2.669034289
ENSSSCG00000000864	CHPT1	chr5:82497645-82544264	-	protein_coding	15.96227979	11.19111711	19.32168234	11.05872452	11.71778501	11.29258039
ENSSSCG00000000869	UTP20	chr5:82813714-82913155	-	protein_coding	5.047891955	3.722862205	4.2639346	3.722133208	5.362801894	4.117175296
ENSSSCG00000000870	ARL1	chr5:82796120-82815963	+	protein_coding	6.569741415	7.827445653	7.512983553	7.243579929	7.143022457	7.484402887
ENSSSCG00000000874	GAS2L3	chr5:83560962-83600330	-	protein_coding	0.355845326	1.094195468	0.290205623	1.030613646	0.275335567	0.58309191
ENSSSCG00000000877	SCYL2	chr5:83812681-83878751	-	protein_coding	3.247813634	3.267167784	3.390130899	4.040721741	3.087962963	3.34134259
ENSSSCG00000000884	APAF1	chr5:85166628-85258364	-	protein_coding	1.21758959	1.770649547	1.621939258	2.199551681	1.065162866	1.766620435
ENSSSCG00000000886	SLC25A3	chr5:85284311-85292451	-	protein_coding	543.891126	555.0711746	551.5170597	559.8222378	465.162541	502.3988675
ENSSSCG00000000887	-	AEMK02000183.1:10252-41541	+	protein_coding	0.842897474	1.109282601	1.049367341	1.088004821	1.018262788	1.136644012
ENSSSCG00000000890	NEDD1	chr5:86693815-86737229	-	protein_coding	2.511535996	3.997712842	2.583201153	4.42988364	3.55733533	3.631005345
ENSSSCG00000000891	LTA4H	chr5:87486512-87518515	+	protein_coding	11.541958	9.720214	7.921769	8.384437	11.21658	10.610134
ENSSSCG00000000895	SNRPF	chr5:87604596-87636481	-	protein_coding	8.619016604	7.896746195	8.7964375	6.827398372	11.79255496	9.421913913
ENSSSCG00000000896	NTN4	chr5:87671873-87784704	+	protein_coding	2.992999176	4.578758971	4.382401439	3.559842041	2.317233	5.417462699
ENSSSCG00000000900	VEZT	chr5:88031979-88104742	-	protein_coding	4.188195	4.565376	4.486466	4.852431	5.226168	5.900535
ENSSSCG00000000901	FGD6	chr5:88104234-88229805	+	protein_coding	2.24801748	2.4521591	3.43661105	3.501954739	4.357156865	5.499508055
ENSSSCG00000000902	NR2C1	chr5:88231264-88277997	+	protein_coding	3.017588233	2.924259519	2.711420744	2.782242431	2.619640622	2.864807061
ENSSSCG00000000905	-	chr5:88292761-88317109	+	protein_coding	55.51297356	56.39969219	53.12697507	59.98341611	46.24024814	54.65234862
ENSSSCG00000000906	TMCC3	chr5:88518295-88682325	+	protein_coding	3.367180169	3.24623938	4.930809437	0.917199289	1.326443189	1.609282188
ENSSSCG00000000907	PLXNC1	chr5:88900234-89055764	-	protein_coding	1.593361888	0.880124005	1.591764347	1.373745365	2.517016315	1.508997967
ENSSSCG00000000908	-	chr5:89673573-89714281	+	protein_coding	4.885747652	5.42187627	6.617464125	5.520474296	6.853649332	5.987420678
ENSSSCG00000000910	CRADD	chr5:89242169-89586239	-	protein_coding	2.769006634	1.316150499	2.173554076	1.85221443	1.541506795	1.734231241
ENSSSCG00000000915	DCN	chr5:91678608-91714235	+	protein_coding	152.267909	138.9487957	157.6308147	99.80758511	149.6074783	217.7627297
ENSSSCG00000000916	LUM	chr5:91748885-91757615	+	protein_coding	16.624611	19.525225	25.464687	29.271776	38.068901	36.857975
ENSSSCG00000000917	KERA	chr5:91796324-91802475	+	protein_coding	0	0	0.311127	0.71012	0.132964	0.130685
ENSSSCG00000000920	POC1B	chr5:93132017-93222552	+	protein_coding	1.352718428	1.348123297	1.492913617	1.015891918	1.195072419	1.01967806
ENSSSCG00000000925	C12orf29	chr5:94473172-94489661	-	protein_coding	2.503681908	2.933140956	2.718918406	2.748277974	3.135802632	2.222635703
ENSSSCG00000000926	CEP290	chr5:94384414-94475057	+	protein_coding	1.316264063	1.177800784	1.235326969	1.784921627	1.642514239	1.218219218
ENSSSCG00000000927	TMTC3	chr5:94276769-94384142	-	protein_coding	1.478116671	2.2947334	1.531532341	1.66758247	2.197720579	2.237442935
ENSSSCG00000000939	ACSS3	chr5:100270038-100429204	-	protein_coding	43.67271802	21.72686146	17.42169795	26.47533947	28.48457555	24.39552273
ENSSSCG00000000941	METTL25	chr5:99226017-99358587	-	protein_coding	0.590631773	0.893242984	0.663623389	0.892626875	0.952742516	0.845036033
ENSSSCG00000000951	CSRP2	chr5:104273168-104295142	+	protein_coding	2.048368589	2.799577827	2.145815919	1.560057517	2.343018571	3.514370104
ENSSSCG00000000952	ZDHHC17	chr5:104300872-104395288	-	protein_coding	5.127128657	5.206272073	5.84446666	6.597558508	5.964151001	5.91532835
ENSSSCG00000000955	TBC1D22A	chr5:2528921-2787304	-	protein_coding	6.676927	8.152251	7.736811	8.528614	6.662536	8.894037727
ENSSSCG00000000958	DYRK2	chr5:32047348-32061704	+	protein_coding	14.024864	16.73932645	11.79430544	25.40945238	17.22947957	26.4637612
ENSSSCG00000000959	LARGE1	AEMK02000361.1:214428-803248	-	protein_coding	65.162224	52.050438	54.666382	51.587818	54.130306	62.732792
ENSSSCG00000000964	LMF2	chr5:233298-238266	+	protein_coding	12.51623103	11.25204984	13.3029818	13.05573622	12.46806377	12.40515098
ENSSSCG00000000965	NCAPH2	chr5:221466-233475	-	protein_coding	5.910993	5.366577	4.140254	5.083963	5.640857	4.960572
ENSSSCG00000000968	SBF1	chr5:260786-287455	+	protein_coding	10.22401817	7.35912187	9.154591679	7.769394392	7.103309934	6.829901964
